Year,Month,Crop,Region,Temperature,Rainfall,Humidity,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Fertilizer_Use,Pesticide_Use,Previous_Year_Yield,Sowing_To_Harvest_Days,Predicted_Yield
2017,12,Tiwra,Sarangarh-Bilaigarh Division,19.741694170346804,71.06384435449283,86.86776396086742,6.869240319137273,46.881952085084286,37.7852430195973,210.1618989353665,188.72352755657576,8.564430446454299,2369.739008020966,129,2756.13589480292
2020,6,Soybean,Surguja Division,33.97005886436389,220.66315126104976,53.79543446317979,7.329067183748704,14.18111551502777,57.35201390721796,233.65163358826126,236.4204730914443,6.943973274799133,5713.474721113807,97,2807.838316967354
2021,8,Millets,Sarangarh-Bilaigarh Division,33.8933146434219,108.90571279791209,37.49220461435536,6.267617622436639,15.149888115028523,35.243740754765355,170.60076808598228,193.45270507158543,7.6808654130771625,2921.5984348914576,124,2728.1794630204868
2025,11,Mustard,Balod Division,27.198831171921036,285.8935360087943,61.526707581730776,6.721230338136941,32.280272252525144,54.355325625933524,210.6112435782358,202.92374680272366,8.359844490934748,5073.458669573784,158,3521.8819543402897
2024,5,Masoor,Raipur Division,33.490449374638,267.81290684966314,36.56945835326773,7.533044623353095,45.75890673697717,27.907239059790275,208.33901984034932,83.58063932041777,1.2271044393018116,4339.193731696529,167,4167.669173345465
2024,10,Moong,Balod Division,30.716252909367462,122.36022374205206,42.17119432367191,6.180202680695084,48.973978260961225,28.932119170204704,88.63155022419598,133.90792890534237,8.224510909700664,6385.19376808221,110,4202.85016546272
2017,2,Moong,Bilaspur Division,26.798957656036176,245.80386366416968,89.8991253942574,7.305944058923357,11.850476693599997,30.90653414854656,183.58489471921692,147.01106619119304,5.046424376590563,2864.1133444010115,113,3576.3283410814875
2021,6,Rice,Bilaspur Division,15.128704229935915,250.81122616620155,62.48175830376792,7.592343484492918,24.230963368026405,37.3312822971623,68.69358738088872,101.25863245892153,8.855238387531971,2291.865102646001,106,2316.919336335241
2017,5,Arhar,Surguja Division,30.45032572158808,296.6407785286026,47.04350334242574,5.7714889332876,18.515770186399738,37.6745135099412,151.57002862749627,155.7079720712576,8.865866010603435,1760.1891884728018,107,2826.90952020483
2016,12,Groundnut,Balod Division,29.049766831769375,199.45999671142124,89.68649727443437,6.992587948082358,40.238633957249924,34.81994608385421,82.4471096281155,108.15838884436951,0.2417804375417021,2704.7983114064027,101,3706.753735183078
2024,12,Pea,Surguja Division,27.30507306564828,70.49143366091555,87.99353511330858,6.289240089772572,35.60775474148128,25.300048679158373,133.26989975928632,187.5004185608832,3.828652154835389,4920.354432076963,105,4567.72078224944
2018,5,Urd,Surguja Division,30.208486233649435,211.70930723159523,56.44434246505581,7.673159067994134,14.795521259353816,56.36032323954155,216.59641493968752,144.05769534063518,5.263987958652734,1926.2911231843032,93,1248.4857723538362
2022,1,Pea,Bilaspur Division,25.258443295495315,206.2449370940088,45.6241865272745,6.068666525610821,29.340882694598857,39.42930486746271,247.43356792604087,141.76139085380714,6.78360089782902,2723.509225748293,178,4405.796875214193
2023,2,Niger,Surguja Division,29.08166542642678,209.58764435510795,80.3039782855314,8.176713746614318,37.41762089485165,30.386960809579747,113.59196633192354,246.72850620656234,2.8618624668413393,5776.54184092006,123,1878.42721793177
2021,8,Soybean,Bilaspur Division,33.70344173452987,126.78641202605289,72.93724301830714,6.79282400955498,41.160215756961506,42.55884803718091,156.3911397566353,128.4889697085141,2.5214226066465226,4414.764746822601,135,2610.282174655514
2015,3,Kulthi,Raipur Division,22.516100316921726,264.9198962700832,71.21648610021063,6.09400909092266,10.802108391360342,48.39833789049026,152.2596048740977,122.45908651791366,3.812657190890473,1847.6077012659773,164,3243.9900053606166
2017,10,Soybean,Balod Division,29.162436698012506,289.86804573885297,83.58682447934835,6.814065389050988,45.6187829593556,58.03640441141216,240.88030196621318,113.72087425653088,5.0093869174989445,1738.4157212488165,166,1373.8726536756371
2023,3,Millets,Surguja Division,24.513756360219176,104.42812824453787,71.36502803227947,6.726231288425584,32.77125531802098,34.97745811337913,145.7167464865547,228.9498441951596,9.511462314054134,1805.6143766288344,120,2484.1154557900672
2015,8,Maize,Bilaspur Division,28.487993036279633,72.03803953416111,47.02787658249295,6.786756878481131,42.47636459839619,15.60492551753794,189.82124107993957,149.34476521963563,7.621084666974375,6209.375250736263,114,2479.76512929386
2023,8,Niger,Sarangarh-Bilaigarh Division,30.25786671108728,98.63375829212103,71.63178971254393,7.256683880492341,42.31752120057134,32.03829007182706,234.35784662170522,170.0028954961271,4.293211669377053,5749.357142805273,163,1790.822622597006
2022,2,Urd,Surguja Division,15.90905000871592,255.1380348139297,48.34881067701984,7.063521174740613,17.594106410838766,33.94852807267357,124.67571190736801,86.163695800479,0.5436617844018377,5724.7002100938735,113,2560.1952540877683
2015,8,Gram,Raipur Division,27.93200887897324,219.16115870496188,75.55433877941971,5.949331395042708,14.406884810145327,54.8497039092837,230.42444764907754,158.18847200098537,1.6852059214375936,6121.083811217729,154,2967.6470418770928
2020,11,summer paddy,Raipur Division,19.534823688138893,209.01183558478166,67.18487126949395,5.6967372179399085,38.85149075895307,29.740038423147656,233.4912443782027,104.92963857369766,4.55924424319417,4026.276951254552,114,5464.96874130221
2019,1,Millets,Sarangarh-Bilaigarh Division,28.400650756151336,150.44828377735612,34.644693119085034,7.688246346179621,16.257076752864762,57.66621324435692,236.13250079342615,196.1273842525755,8.138259000987043,2736.72335571672,117,2320.3560495573765
2020,6,Urd,Bilaspur Division,24.36660371867627,194.45699287785894,60.77012174610852,7.179152307784941,43.99749965618896,34.256595385716736,104.08923709428528,216.50566975847642,3.8069553567734395,3506.7400211925906,125,1640.2656917802296
2024,8,Moong,Surguja Division,30.471054837297743,126.96853131859186,50.59805815174445,6.577002304237791,39.047579354484206,58.68902504894644,130.0711188539917,192.9621384262555,5.3849665074505975,5094.320364419054,171,4128.151822468896
2019,3,Soybean,Bilaspur Division,17.468016304111927,169.3000198544903,49.714237963937656,7.925073467494221,43.673014574610505,10.40991605654811,224.07918164514038,196.04883325405146,8.918048860851021,5880.164357606325,95,2817.5819757014747
2020,8,Jwar,Raipur Division,27.5264470331239,248.26575709266396,66.13537814263543,6.664175422782871,21.960507184373846,54.94076874031733,121.83236485608376,152.4949408239034,9.13796259426629,3675.4546334976217,155,3649.3057863819026
2019,12,Masoor,Bilaspur Division,20.569414578551047,295.31039936386554,49.339489468165496,7.887895268801822,22.663922416422764,56.556022597167534,170.050606586701,192.42361126682707,2.157749964426894,4176.904776910306,156,4644.166443414231
2025,1,summer paddy,Raipur Division,32.05963990661183,283.12223089745044,76.61362489229236,6.417268382537124,36.84886225385271,58.05104678826066,73.6109014520104,134.53738710163205,0.4359492179259439,6158.914966381266,161,5865.101383303025
2019,11,Soybean,Bilaspur Division,33.56767011272615,283.4664857115622,34.24748616067046,5.718535892635599,11.257838202357902,10.653826708730742,61.254997622248155,180.2978307059226,3.0541053097151494,2037.4931855471452,137,1694.3319998555594
2018,11,Moong,Sarangarh-Bilaigarh Division,34.92796587358111,150.5559337117781,69.62329514374952,8.297919081399787,39.059869853496906,18.58504182751545,132.3987978984345,101.80784202410294,6.958023148257801,5811.49608487062,172,4138.156672755436
2017,9,Maize,Balod Division,30.920148048545666,167.19747012669774,78.55168821940447,6.683653387844119,43.43132283418405,42.68822515466181,165.7833065185435,63.95140246240203,9.511122009762666,2296.5374112596796,159,2144.4370361414976
2017,11,Niger,Sarangarh-Bilaigarh Division,30.07468140856009,226.4088490922454,70.36990139522581,7.878077718548134,26.60654346416416,11.273634586755357,128.53982267178827,132.6946528243937,0.7703199998411392,3919.3067514531012,167,1402.82801030073
2018,9,Groundnut,Sarangarh-Bilaigarh Division,19.31001517735102,280.5479820128211,59.833751701199745,6.3374323996669135,40.59515320353875,13.180449808825037,165.5471540321684,142.355631156098,0.28483810549271515,2592.115643315298,156,3925.7921824951172
2023,5,Soybean,Balod Division,21.720141179802177,85.49856483802117,87.01842082417087,7.439095336370968,16.984436679290475,21.053943684672095,153.016875234357,101.281431637738,8.841472129857218,4514.7381534530205,137,2554.971931944641
2016,10,Rice,Balod Division,24.31365083524559,126.06046595679894,47.99630938788381,8.119932619773184,22.89041575277939,35.62198843719421,187.14144585721516,195.54190368144754,7.481452691031412,4292.86710854133,154,2663.7427901433994
2023,4,Til,Surguja Division,30.467620955644996,84.81171114852738,31.150073251498668,5.624932067019941,48.9721985244191,37.29512796334038,179.90648621307795,64.71009579525584,9.922485791555752,3400.0368212037592,133,4217.335086930256
2015,11,Pea,Surguja Division,33.29931730155937,203.00213248986384,55.91936228780645,7.991907294058268,49.453126942405056,11.713056139675217,134.849140641316,94.54966487583772,3.9679288146565317,5816.5175742256215,152,4482.444905456465
2015,6,Pea,Sarangarh-Bilaigarh Division,18.782782000459694,126.57524922188438,31.980716154019635,7.213999014915785,30.50420212086352,18.518362539076556,134.99904808397264,199.71294369072535,4.1605090513676934,4799.0666014403,135,4864.188200121162
2019,12,Masoor,Sarangarh-Bilaigarh Division,33.44734969340206,131.52696312814336,87.23620515158453,7.322415261725707,47.37079165855508,34.98528366673277,78.15566800244639,137.42485474800247,1.7231183729744959,5106.0256248097185,108,4534.763256071073
2020,7,Moong,Raipur Division,28.91249304708116,67.72898987199481,42.595082744883086,7.069474002417948,30.909227122274185,39.69703104717026,152.64771441929184,191.05672480786248,1.1584715259733847,2253.2986910383424,153,3281.7319431072538
2020,5,Pea,Raipur Division,27.215414613700773,137.449015451898,77.33562143693277,8.123425309850926,21.66352512644629,17.42008482431077,167.43582562713937,163.49717555671924,5.7871801059023795,5915.828389878088,172,4599.304403669298
2017,11,Jwar,Surguja Division,18.99682542563879,265.62412685039635,76.4743249904619,5.6303000717069125,20.675971523950874,29.942070597348533,145.29787947076525,240.1425499994725,3.6428500129483252,2335.200818100092,162,2893.8822872780815
2021,10,Mustard,Surguja Division,16.11050065618301,108.26820297270874,43.06373398097601,6.283085174607544,47.18022821472595,55.22007182584762,115.1414670173998,169.5591665445666,0.8031644794524506,2613.924821049801,160,3419.61087895389
2023,9,Urd,Raipur Division,26.369297970158797,223.7968665525164,67.27359182881004,8.127287616577465,16.897855558954365,59.9449643523086,194.32970885034717,52.97379486910394,8.869870695233198,2140.275692484402,139,1106.2843416424564
2025,3,Soybean,Raipur Division,28.030313666577847,207.40708623464818,32.88473810918701,7.757037107595868,33.18529832807273,59.36072274155706,64.93232892904481,120.5754701008668,1.9835646824933306,3701.7960398440778,152,2181.0895018653678
2024,7,Pea,Bilaspur Division,19.215628987093766,265.87115209227886,59.014475142232044,5.552935480535817,32.221002722508786,54.08372551434362,232.88807395080946,78.61213644094154,7.485843470035328,5938.546158761548,130,4768.88863663637
2022,10,Groundnut,Bilaspur Division,26.12912411650913,83.07198691275957,30.878827636349204,7.051018849629126,39.584867386119804,29.73300439749729,54.12868790915866,234.92673551954064,2.8222859611811115,2762.237598049298,96,3326.0239318270583
2020,10,Jwar,Raipur Division,32.12986805525147,294.3974900862608,85.2686328108505,7.088718042138025,29.96971630099099,44.32871460373921,242.47002668765558,70.80249085701607,8.129048307527992,3368.767102114766,98,3470.121589199528
2022,11,Soybean,Bilaspur Division,31.7013189091004,195.65716151009138,88.5651614519743,6.702646405383732,20.891426428325367,30.829611389209933,142.47112018693247,127.5413326262175,1.1839684142765405,5730.33210037711,93,2796.269461266201
2019,5,Masoor,Balod Division,33.547103611725944,298.86853808670355,43.336965998315115,6.392179996185969,16.775859985263143,42.42635134121014,132.53398880070824,95.21983872533843,7.560716102217615,4589.076398794446,178,3942.971886280473
2022,7,Wheat,Surguja Division,22.31771619113761,277.8786814664627,42.48636207578237,7.545174551237026,34.83275214023568,25.471623548474163,101.28880349263763,219.34439807934666,0.9811887390051244,5258.081968231384,138,2927.8132606114796
2024,2,Til,Surguja Division,21.360991451018375,105.37931802827644,75.22321059372777,6.123371394114262,38.75963027412933,40.310112680516596,52.01422696645663,111.71329951778338,4.469157878569433,2570.000247180574,165,3905.9655776117784
2018,4,Masoor,Raipur Division,29.988520119616172,64.04050247582828,45.20276392976007,7.896845686215118,32.78085114728131,36.18792482764249,104.95805288435994,248.378696628529,7.340043505996046,5082.449316662878,95,4089.488235452736
2024,2,Kulthi,Sarangarh-Bilaigarh Division,23.6222481019401,113.90977344884038,83.7045935497107,7.909111482302415,39.53405108484779,11.224013290659997,71.87998509206679,57.72332112245018,1.7321838118690058,2638.0528932088623,171,3285.632509065615
2022,12,Arhar,Raipur Division,16.750973280555613,181.89091224985498,64.43574816737893,6.745784312718461,15.660848097998405,49.53514518730569,181.96416853867893,75.65535449251317,2.8566498884672296,6436.569911053305,110,3765.936286061982
2024,7,Jwar,Bilaspur Division,20.656022613409995,92.89909176629749,51.046657380618726,6.350644032728943,45.29880779772542,10.594891612257781,113.81499446414524,94.92775528582183,8.647669920921977,4299.4307806336865,104,3197.9676431107873
2016,2,Wheat,Sarangarh-Bilaigarh Division,23.37164571062978,91.86493612949712,79.9616247809652,6.351634544772139,33.29582033634012,24.657797112665087,203.43586568073232,212.22120804003188,8.85119320907646,4978.196290215685,156,2336.505782282415
2019,11,Masoor,Bilaspur Division,20.850328509525042,165.64838677628828,59.60440202480371,6.94687397198863,15.073757075703886,10.296203272700119,91.38323746922339,225.70344181280316,0.4493545245272623,2092.007920707514,155,3917.9054384850515
2023,1,Urd,Balod Division,21.64411141894643,58.316992792339605,84.69797482250854,7.658737674248076,28.4770081682294,28.81007066475991,230.0469714864219,64.29027612188447,1.6809058535297527,2753.2799002078477,145,1463.0655944714658
2018,9,Soybean,Bilaspur Division,20.875518123487815,80.47202063306761,85.68085420376286,6.576606072981576,43.79166951463645,13.158026408206965,154.59630302116653,56.49202835245528,1.17471940272859,2198.7032978217717,157,1717.4157825864133
2025,1,Groundnut,Balod Division,15.829983343661588,153.96533485198688,39.92520912770456,7.330130036373255,45.90248773812641,55.67554834156206,72.90123929379628,198.91137142091586,1.79693094651303,3450.8535763586156,121,4118.098890377775
2020,8,Kulthi,Balod Division,27.74189401648885,65.78247730199162,30.139404367915816,6.647453381747783,20.58598019995046,30.78396475814343,130.1690471306958,76.6704013507227,9.701877243062725,2920.6793210269925,155,3291.2094300198705
